from_id,knowledgeunit,rel,knowledgepoint,to_id
612,区块链概述,contain,区块链未来的发展趋势。,2450
613,区块链中的分布式系统问题,contain,CAP不可能三角,2451
613,区块链中的分布式系统问题,contain,拜占庭共识算法,2452
613,区块链中的分布式系统问题,contain,PoW共识,2453
613,区块链中的分布式系统问题,contain,PoS共识；,2454
614,密码学基础,contain,Hash函数,2455
614,密码学基础,contain,公钥密码体制,2456
614,密码学基础,contain,密码学数字签名,2457
614,密码学基础,contain,MerkleTree,2458
614,密码学基础,contain,密码算法的原理与应用,2459
614,密码学基础,contain,区块链与密码学的关系,2460
614,密码学基础,contain,密码学与信息安全的关系,2461
615,比特币技术原理,contain,比特币基本原理和重要概念,2462
615,比特币技术原理,contain,比特币的交易结构，挖矿方式，共识机制,2463
615,比特币技术原理,contain,比特币的侧链、闪电网络。,2464
616,以太坊与智能合约,contain,以太坊基本原理和重要概念,2465
616,以太坊与智能合约,contain,以太坊的账户结构，共识机制，智能合约概念,2466
616,以太坊与智能合约,contain,以太坊合约语言。,2467
617,区块链技术前沿,contain,常见的区块链技术发展方向，如分片技术、状态通道技术,2468
617,区块链技术前沿,contain,DAG技术、侧链技术、新的共识算法和密码学手段,2469
618,虚拟现实简述,contain,虚拟现实历史与协议,2470
619,虚拟现实系统的输入装置,contain,虚拟现实输入技术,2471
619,虚拟现实系统的输入装置,contain,虚拟现实输入案例探讨,2472
618,虚拟现实系统的输出装置,contain,虚拟现实输出技术,2473
618,虚拟现实系统的输出装置,contain,虚拟现在输出案例探讨,2474
618,虚拟现实系统的输出装置,contain,智能应用,2475
620,虚拟世界与三维模型,contain,三维模型概念,2476
620,虚拟世界与三维模型,contain,计算机视觉的设计原理,2477
621,三维全景技术,contain,三维全景技术说明与应用,2478
621,三维全景技术,contain,全景扫描应用技术,2479
622,Unity3D界面设计,contain,Unity3d安装、界面操作,2480
622,Unity3D界面设计,contain,C#代码撰写,2481
623,AR版Android设计,contain,Unity3d Roll a Ball 案例设计,2482
623,AR版Android设计,contain,Android代码转换,2483
623,AR版Android设计,contain,AR环境设定,2484
624,机器学习引论,contain,机器学习概念,2485
624,机器学习引论,contain,机器学习典型任务,2486
624,机器学习引论,contain,机器学习分类体系及特点,2487
624,机器学习引论,contain,机器学习模型,2488
624,机器学习引论,contain,机器学习推理类型,2489
624,机器学习引论,contain,机器学习典型工具,2490
625,监督学习,contain,监督学习问题的形式化,2491
625,监督学习,contain,主动学习,2492
625,监督学习,contain,模型选择,2493
625,监督学习,contain,学习算法,2494
625,监督学习,contain,贝叶斯网络,2495
625,监督学习,contain,监督学习支持向量机,2496
625,监督学习,contain,监督学习神经网络,2497
626,非监督学习,contain,k-menas,2498
626,非监督学习,contain,划分聚类,2499
626,非监督学习,contain,层次聚类,2500
627,集成学习,contain,BAGGING,2501
627,集成学习,contain,Adaboost,2502
628,特征表示与属性约简,contain,信息熵,2503
628,特征表示与属性约简,contain,PCA,2504
629,强化学习,contain,动态规划法,2505
629,强化学习,contain,蒙特卡罗法,2506
629,强化学习,contain,时间差分法,2507
322,绪论,contain,自然语言处理的内涵,2508
322,绪论,contain,自然语言处理与其他学科的交叉关联,2509
631,数学基础,contain,概率论相关知识,2510
631,数学基础,contain,信息论相关知识,2511
632,词法与语法,contain,具有语言学特性词法与语法分析的工作原理,2512
633,序列标注,contain,自然语言处理马尔科夫模型,2513
633,序列标注,contain,序列标注模型,2514
634,语言模型,contain,语言模型的本质,2515
634,语言模型,contain,语言模型实际应用,2516
635,文本表示学习,contain,文本表示相关的深度神经网络模型,2517
635,文本表示学习,contain,模式识别算法,2518
636,自然语言处理高级应用,contain,文本生成,2519
636,自然语言处理高级应用,contain,对话系统,2520
637,认知科学绪论,contain,认知科学和脑科学的研究意义与概念,2521
637,认知科学绪论,contain,认知科学与其他学科的关联,2522
637,认知科学绪论,contain,认知科学研究前景,2523
638,脑科学基础知识,contain,脑的基本构造,2524
638,脑科学基础知识,contain,脑的工作原理,2525
638,脑科学基础知识,contain,脑科学研究技术与分析方法,2526
638,脑科学基础知识,contain,大脑的主要认知功能,2527
639,人工大脑与类脑智能,contain,人工大脑（包括脑机接口）与类脑智能的概念,2528
639,人工大脑与类脑智能,contain,人工大脑与类脑智能的数学模型,2529
639,人工大脑与类脑智能,contain,人工大脑与类脑智能的实现技术,2530
640,认知科学基础,contain,认知科学基本知识的概念和内涵,2531
641,认知计算,contain,认知模型理论,2532
641,认知计算,contain,机器学习概念原理,2533
641,认知计算,contain,视听觉认知计算的概念,2534
641,认知计算,contain,视听觉认知计算的实现方式,2535
642,智能认知系统,contain,智能认知系统的概念,2536
642,智能认知系统,contain,智能认知系统的类型,2537
642,智能认知系统,contain,智能认知系统的设计思路,2538
642,智能认知系统,contain,智能认知系统的发展趋势,2539
643,知识工程导论,contain,知识工程背景基础,2540
643,知识工程导论,contain,知识工程发展现状,2541
643,知识工程导论,contain,知识工程概念,2542
644,知识表示与建模,contain,知识表示的概念,2543
644,知识表示与建模,contain,知识表示模型,2544
644,知识表示与建模,contain,知识表示方法,2545
644,知识表示与建模,contain,知识表示语言的语法语义,2546
645,知识推理,contain,知识推理基本概念,2547
645,知识推理,contain,知识推理方法与工具,2548
643,知识构建,contain,知识构建方法,2549
643,知识构建,contain,知识构建工具的使用,2550
646,知识存储,contain,图数据模型,2551
646,知识存储,contain,图查询语言,2552
646,知识存储,contain,面向RDF的三元组数据库,2553
646,知识存储,contain,知识存储技术,2554
647,知识管理,contain,知识管理基本概念,2555
647,知识管理,contain,知识管理方法,2556
647,知识管理,contain,知识管理系统工具,2557
648,知识发现,contain,知识发现基本概念,2558
648,知识发现,contain,知识发现方法,2559
648,知识发现,contain,知识发现工具,2560
649,情感计算概述,contain,情感计算的概念,2561
650,情感模型介绍,contain,评价理论,2562
650,情感模型介绍,contain,影响力理论,2563
650,情感模型介绍,contain,情感量化模型,2564
651,情感感知与识别及其应用,contain,面部表情识别和语音情感识别中特征提取,2565
651,情感感知与识别及其应用,contain,多模态特征选择,2566
651,情感感知与识别及其应用,contain,多模态分类算法,2567
651,情感感知与识别及其应用,contain,多模态评估指标、,2568
651,情感感知与识别及其应用,contain,多模态情感识别中特征融合、决策融合等算法,2569
652,情感生成与合成及其在人机交互领域的应用,contain,表情合成,2570
652,情感生成与合成及其在人机交互领域的应用,contain,语音情感合成,2571
652,情感生成与合成及其在人机交互领域的应用,contain,音乐情感合成,2572
653,基于脑认知的情感生成与感知研究,contain,脑认知研究对计算机科学的影响,2573
653,基于脑认知的情感生成与感知研究,contain,脑功能连接和信息流向分析方法,2574
654,情感计算研究热点介绍,contain,情感计算研究难点,2575
654,情感计算研究热点介绍,contain,情感计算应用趋势,2576
655,信号与系统的概念,contain,信号与系统基本概念和性质,2577
656,连续系统的时域分析,contain,LTI系统性质及其特点,2578
656,连续系统的时域分析,contain,卷积积分,2579
657,连续时间信号与系统的频域分析（傅里叶变换）,contain,从周期信号到非周期信号频谱的变化,2580
658,离散时间信号与系统的频域分析,contain,采样定理,2581
658,离散时间信号与系统的频域分析,contain,离散傅里叶变换,2582
659,连续时间信号与系统的复频域分析（拉普拉斯变换）,contain,拉普拉斯变换,2583
659,连续时间信号与系统的复频域分析（拉普拉斯变换）,contain,拉普拉斯逆变换,2584
659,连续时间信号与系统的复频域分析（拉普拉斯变换）,contain,系统函数与响应,2585
660,媒体数据表示,contain,词袋模型,2586
660,媒体数据表示,contain,空间金字塔,2587
660,媒体数据表示,contain,媒体特征表示,2588
661,基于内容的媒体检索,contain,相关反馈,2589
661,基于内容的媒体检索,contain,相似度,2590
661,基于内容的媒体检索,contain,索引,2591
661,基于内容的媒体检索,contain,排序,2592
661,基于内容的媒体检索,contain,重排序,2593
662,媒体语义理解,contain,本体,2594
662,媒体语义理解,contain,上下文,2595
662,媒体语义理解,contain,隐含语义分析,2596
663,视频分析与处理,contain,视频结构,2597
663,视频分析与处理,contain,视频空间表示,2598
663,视频分析与处理,contain,视频时序关联,2599
664,知识表示与推理绪论,contain,知识表示概念,2600
664,知识表示与推理绪论,contain,知识推理概念,2601
664,知识表示与推理绪论,contain,基于知识的系统概念,2602
664,知识表示与推理绪论,contain,符号注意学派概念,2603
665,逻辑基础,contain,命题逻辑的基本概念,2604
665,逻辑基础,contain,谓词逻辑的基本概念,2605
665,逻辑基础,contain,一阶逻辑证明问题,2606
666,可满足性求解,contain,SAT问题与知识表示的关系,2607
666,可满足性求解,contain,SAT求解的基本算法,2608
667,描述逻辑,contain,描述逻辑的语法和语义,2609
668,逻辑程序,contain,各种逻辑程序的语法和语义,2610
668,逻辑程序,contain,常见逻辑程序推理工具。,2611
669,其他知识表示方法,contain,产生式规则、框架、动作理论表示知识的基本原理,2612
604,计算机视觉概述,contain,计算机视觉中的典型任务,2613
604,计算机视觉概述,contain,计算机视觉与相关学科的关系,2614
671,图像统计模型与视觉特征,contain,高斯模型,2615
671,图像统计模型与视觉特征,contain,金字塔模型,2616
671,图像统计模型与视觉特征,contain,视觉词袋模型,2617
672,计算机视觉中的统计学习与推断,contain,判别模型,2618
672,计算机视觉中的统计学习与推断,contain,生成模型,2619
672,计算机视觉中的统计学习与推断,contain,高斯线性回归,2620
673,图像分类,contain,线性分类器,2621
673,图像分类,contain,基于梯度的优化方法,2622
673,图像分类,contain,提升算法,2623
674,时序模型及在视觉任务中的应用,contain,时序模型,2624
674,时序模型及在视觉任务中的应用,contain,各种滤波方法,2625
675,信息检索概述,contain,信息检索与智能问答的困难之处,2626
675,信息检索概述,contain,“信息检索与智能问答”与其他学科的交叉关联,2627
676,检索模型,contain,信息检索模型的概念和理论,2628
676,检索模型,contain,信息检索模型”的基本原理,2629
677,检索评价,contain,检索评价的背景和理论,2630
677,检索评价,contain,“检索评价”的基本原理,2631
678,索引与检索,contain,索引与检索的基本原理,2632
678,索引与检索,contain,索引建立与压缩,2633
679,查询操作,contain,信息检索系统的查询过程,2634
679,查询操作,contain,查询优化的方法,2635
680,Web检索与智能问答,contain,信息爬取、网页预处理过程,2636
680,Web检索与智能问答,contain,链接分析方法,2637
681,数理逻辑,contain,经典逻辑系统的语法定义,2638
681,数理逻辑,contain,经典逻辑系统的自然推理系统,2639
681,数理逻辑,contain,证明构造性定义,2640
681,数理逻辑,contain,构造性逻辑的蕴含,2641
681,数理逻辑,contain,构造性逻辑的形式推演,2642
682,计算理论,contain,图灵机的数学模型,2643
682,计算理论,contain,邱奇图灵论题,2644
682,计算理论,contain,通用图灵机和不可判定问题,2645
682,计算理论,contain,莱斯定理,2646
682,计算理论,contain,可归约性,2647
682,计算理论,contain,时间复杂度和空间复杂度,2648
683,矩阵分析,contain,矩阵基本概念,2649
683,矩阵分析,contain,特征值估计理论与方法,2650
683,矩阵分析,contain,矩阵的Jordan标准型,2651
683,矩阵分析,contain,矩阵的三角分解,2652
683,矩阵分析,contain,向量范数和矩阵范数,2653
683,矩阵分析,contain,凸集和凸函数,2654
684,最优化方法,contain,费马定理、拉格朗日乘数法、KKT条件,2655
684,最优化方法,contain,梯度下降法,2656
684,最优化方法,contain,牛顿法,2657
684,最优化方法,contain,共轭梯度法,2658
684,最优化方法,contain,分治法,2659
685,逻辑与形式化方法绪论,contain,软件生命周期,2660
685,逻辑与形式化方法绪论,contain,形式方法,2661
685,逻辑与形式化方法绪论,contain,形式规格说明语言Z的概念,2662
686,一阶逻辑与集合论,contain,命题逻辑基本概念,2663
686,一阶逻辑与集合论,contain,谓词逻辑基本概念,2664
686,一阶逻辑与集合论,contain,一阶逻辑证明,2665
687,关系和函数,contain,关系的基本概念,2666
687,关系和函数,contain,关系的运算,2667
687,关系和函数,contain,关系与函数之间的关系,2668
688,Z的类型和构造单元,contain,Z的类型系统基本概念,2669
688,Z的类型和构造单元,contain,扩充表示法,2670
688,Z的类型和构造单元,contain,Z规格说明的构造单元,2671
689,模式和规格说明,contain,模式的描述功能、修饰、包含、模式类型基本概念,2672
689,模式和规格说明,contain,模式运算和规格说明文档的结果,2673
690,序列和包,contain,序列和包的概念,2674
691,规格说明的实例,contain,规格说明在实际应用,2675
692,规格说明的形式推理,contain,Z语言中严密证明和形式证明的基本思想,2676
692,规格说明的形式推理,contain,规格说明的形式证明的主要技巧,2677
692,规格说明的形式推理,contain,推理实例。,2678
693,模型检测,contain,模型检测的基本思想,2679
693,模型检测,contain,线性时序逻辑,2680
693,模型检测,contain,模型检测的应用,2681
694,安全软件工程概述,contain,安全软件工程生命周期,2682
694,安全软件工程概述,contain,安全软件工程框架,2683
694,安全软件工程概述,contain,安全软件工程开发过程,2684
695,安全需求,contain,软件安全需求获取技术,2685
695,安全需求,contain,安全需求表示,2686
695,安全需求,contain,安全需求建模,2687
696,安全设计,contain,缺陷,2688
696,安全设计,contain,威胁建模,2689
696,安全设计,contain,缺陷库,2690
697,安全编码,contain,缓冲区,2691
697,安全编码,contain,访问控制,2692
697,安全编码,contain,权限,2693
697,安全编码,contain,密码,2694
697,安全编码,contain,数据加密,2695
698,安全测试,contain,安全测试,2696
698,安全测试,contain,模型检测,2697
698,安全测试,contain,模糊测试,2698
698,安全测试,contain,用例测试,2699
699,数论基础,contain,整数唯一分解定理,2700
699,数论基础,contain,二次互反定理,2701
700,代数基础,contain,代数系统中的主要概念和定理,2702
700,代数基础,contain,运用简单的有限域解决信息安全问题,2703
700,代数基础,contain,群与环,2704
701,组合数学,contain,排列和组合,2705
701,组合数学,contain,容斥原理与鸽笼原理,2706
701,组合数学,contain,递推关系,2707
701,组合数学,contain,区组设计,2708
702,信息论基础,contain,信息的度量,2709
702,信息论基础,contain,熵,2710
702,信息论基础,contain,互信息,2711
703,计算复杂理论基础,contain,确定图灵机,2712
703,计算复杂理论基础,contain,非确定图灵机,2713
703,计算复杂理论基础,contain,随机存取机器模型的定义,2714
703,计算复杂理论基础,contain,典型的NP完全问题,2715
704,网络协议概述,contain,网络协议分层体系结构模型,2716
705,物理层协议,contain,IEIA-232协议,2717
705,物理层协议,contain,CCITT v24协议,2718
705,物理层协议,contain,X.21协议,2719
706,数据链路层协议,contain,差错控制,2720
706,数据链路层协议,contain,停等协议,2721
706,数据链路层协议,contain,滑动窗口协议,2722
706,数据链路层协议,contain,IEEE802协议族,2723
706,数据链路层协议,contain,HDLC协议,2724
706,数据链路层协议,contain,PPP（及PPPoE）协议,2725
707,网络层协议,contain,IP地址与协议,2726
707,网络层协议,contain,地址解析协议ARP,2727
707,网络层协议,contain,控制报文协议ICMP,2728
707,网络层协议,contain,组管理协议IGMP,2729
707,网络层协议,contain,内部网关协议RIP与OSPF,2730
707,网络层协议,contain,外部网关协议BGP，X.25协议,2731
708,传输层协议,contain,UDP报文格式,2732
708,传输层协议,contain,UDP协议传输基本原理,2733
708,传输层协议,contain,TCP报文格式,2734
708,传输层协议,contain,TCP连接管理,2735
708,传输层协议,contain,TCP流量控制,2736
708,传输层协议,contain,TCP拥塞控制,2737
709,应用层协议,contain,DNS协议,2738
709,应用层协议,contain,FTP协议与TFTP协议,2739
709,应用层协议,contain,SMTP协议,2740
709,应用层协议,contain,TELNET协议,2741
709,应用层协议,contain,HTTP协议,2742
709,应用层协议,contain,BOOTP协议,2743
709,应用层协议,contain,DHCP协议,2744
710,信息系统安全概论,contain,信息系统安全的基本需求,2745
710,信息系统安全概论,contain,信息系统安全模型,2746
711,信息系统物理与设备安全,contain,信息系统安全的可靠性技术,2747
712,操作系统安全,contain,身份认证的原理和应用,2748
712,操作系统安全,contain,访问控制的原理和应用,2749
713,密码技术,contain,公钥密码的主要理论,2750
713,密码技术,contain,公钥密码体系的内涵,2751
713,密码技术,contain,公钥密码体系的特征,2752
713,密码技术,contain,数字签名技术,2753
714,信息系统安全威胁,contain,木马攻击,2754
714,信息系统安全威胁,contain,木马检测,2755
714,信息系统安全威胁,contain,木马清除,2756
715,信息系统安全防御,contain,防火墙安全,2757
715,信息系统安全防御,contain,入侵信息检测,2758
715,信息系统安全防御,contain,蜜罐技术,2759
715,信息系统安全防御,contain,信息安全取证,2760
716,信息内容安全技术,contain,网络信息内容捕获,2761
716,信息内容安全技术,contain,信息内容分析与识别,2762
716,信息内容安全技术,contain,信息内容管控,2763
717,信息对抗,contain,信息对抗方法,2764
718,信息系统安全管理,contain,数据备份,2765
718,信息系统安全管理,contain,数据容错,2766
718,信息系统安全管理,contain,数据容灾,2767
719,信息安全犯罪立法与应用,contain,信息安全犯罪相关立法,2768
719,信息安全犯罪立法与应用,contain,信息系统安全等级保护基础,2769
719,信息安全犯罪立法与应用,contain,日常生活账号密码安全常识,2770
720,现代密码学概论,contain,密码学基本概念,2771
720,现代密码学概论,contain,密码学技术,2772
721,数据加密标准(DES),contain,DES加密算法的原理,2773
721,数据加密标准(DES),contain,DES加密算法的安全缺陷,2774
721,数据加密标准(DES),contain,DES加密算法的安全应用,2775
722,高级加密标准(AES),contain,AES加密算法的原理,2776
722,高级加密标准(AES),contain,AES加密算法的安全缺陷,2777
722,高级加密标准(AES),contain,AES加密算法的安全应用,2778
723,密码hash函数,contain,密码Hash函数的基本性质,2779
723,密码hash函数,contain,密码Hash函数的定义,2780
723,密码hash函数,contain,MDC和MAC的典型构造技术,2781
724,RSA和Rabin算法,contain,大整数分解的RSA加密算法的原理,2782
724,RSA和Rabin算法,contain,大整数分解的RSA加密算法的安全缺陷,2783
724,RSA和Rabin算法,contain,Rabin加密算法的原理,2784
724,RSA和Rabin算法,contain,Rabin加密算法的安全缺陷,2785
725,离散对数,contain,离散对数问题,2786
725,离散对数,contain,离散对数的ElGamal加密算法的原理,2787
725,离散对数,contain,离散对数的ElGamal加密算法的安全缺陷,2788
726,数字签名,contain,基于大整数分解的原理,2789
726,数字签名,contain,基于大整数分解的安全缺陷,2790
726,数字签名,contain,基于离散对数问题的签名算法的原理,2791
726,数字签名,contain,基于离散对数问题的签名算法的安全缺陷。,2792
727,椭圆曲线,contain,椭圆曲线算术的基本原理,2793
727,椭圆曲线,contain,椭圆算术在密码中的典型应用,2794
728,密码执行,contain,素数测试,2795
728,密码执行,contain,模幂,2796
729,电子商务与电子现金,contain,密码算法在高级商务安全协议中的应用,2797
730,秘密分享与游戏,contain,秘密分享技术,2798
730,秘密分享与游戏,contain,密码算法在游戏中的应用,2799
731,零知识证明技术,contain,零知识证明概念,2800
731,零知识证明技术,contain,基于大整数分解的零知识认证技术,2801
731,零知识证明技术,contain,离散对数的零知识认证技术,2802
732,密钥建立技术,contain,密钥建立方法,2803
732,密钥建立技术,contain,密钥建立应用系统,2804
732,密钥建立技术,contain,公钥基础设施(PKI)的设计原理,2805
733,软件安全绪论,contain,典型软件安全问题,2806
734,软件安全基础知识,contain,反汇编,2807
734,软件安全基础知识,contain,动态调试,2808
734,软件安全基础知识,contain,虚拟化分析,2809
735,软件安全常用工具,contain,静态动态分析工具的使用,2810
736,程序切片,contain,静态程序切片,2811
736,程序切片,contain,动态程序切片,2812
737,污点传播分析,contain,符号执行方法,2813
738,模糊测试,contain,模糊测试基础方法,2814
739,符号执行,contain,符号执行所能解决的问题,2815
740,网络协议逆向分析,contain,协议字段划分,2816
740,网络协议逆向分析,contain,字段关系,2817
740,网络协议逆向分析,contain,字段语义恢复,2818
741,软件漏洞挖掘与分析,contain,软件漏洞分析与利用,2819
742,软件漏洞利用技术,contain,控制流劫持漏洞攻击所需要素,2820
743,软件逆向工程概述,contain,逆向工程的概念和基本方法,2821
743,软件逆向工程概述,contain,软件逆向工程的应用,2822
743,软件逆向工程概述,contain,软件逆向工程的合法性,2823
744,x86与x64体系结构,contain,x86基本概念,2824
744,x86与x64体系结构,contain,x86权限级别,2825
744,x86与x64体系结构,contain,IA-32内存模型与内存管理,2826
744,x86与x64体系结构,contain,不同操作模式下的内存管理,2827
744,x86与x64体系结构,contain,IA-32数据类型,2828
744,x86与x64体系结构,contain,IA-32函数调用,2829
744,x86与x64体系结构,contain,中断与异常,2830
744,x86与x64体系结构,contain,指令一般格式,2831
744,x86与x64体系结构,contain,指令分类及常用指令功能,2832
744,x86与x64体系结构,contain,x64体系结构,2833
745,PE文件格式,contain,PE文件格式,2834
745,PE文件格式,contain,基地址与相对虚拟地址,2835
745,PE文件格式,contain,导入地址表与导出地址表,2836
745,PE文件格式,contain,基址重定位技术,2837
745,PE文件格式,contain,运行时压缩,2838
745,PE文件格式,contain,PE工具,2839
746,DLL注入,contain,Windows系统编程基础,2840
746,DLL注入,contain,Unicode和字符编码,2841
746,DLL注入,contain,常用Windows核心API简介,2842
746,DLL注入,contain,DLL注入的基本方法,2843
746,DLL注入,contain,远程线程创建,2844
746,DLL注入,contain,DLL卸载,2845
746,DLL注入,contain,API钩取,2846
747,代码混淆技术,contain,理论上的安全性,2847
747,代码混淆技术,contain,常见的数据混淆,2848
747,代码混淆技术,contain,控制流混淆技术,2849
747,代码混淆技术,contain,组合使用函数内联与外联,2850
747,代码混淆技术,contain,通过跳转破坏局部性,2851
747,代码混淆技术,contain,不透明谓词,2852
747,代码混淆技术,contain,基于处理器的控制流间接化,2853
747,代码混淆技术,contain,插入无效代码,2854
748,物联网安全体系结构,contain,物联网面临的各种威胁,2855
748,物联网安全体系结构,contain,物联网的安全需求,2856
748,物联网安全体系结构,contain,物联网的层次模型,2857
749,物联网中的加、解密机制,contain,对称密码体制,2858
749,物联网中的加、解密机制,contain,非对称密码体制,2859
749,物联网中的加、解密机制,contain,数字签名,2860
749,物联网中的加、解密机制,contain,身份认证,2861
750,感知层安全,contain,RFID安全,2862
750,感知层安全,contain,无线传感器安全,2863
750,感知层安全,contain,感知层的隐私保护,2864
366,物联网网络层安全,contain,接入层安全技术,2865
366,物联网网络层安全,contain,数据传输安全技术,2866
366,物联网网络层安全,contain,移动互联网安全,2867
366,物联网网络层安全,contain,Wi-Fi安全,2868
366,物联网网络层安全,contain,IP4/IP6安全技术,2869
751,物联网应用层安全,contain,物联网中的位置保护及个人信息等隐私保护技术,2870
751,物联网应用层安全,contain,物联网的业务控制及安全管理,2871
751,物联网应用层安全,contain,物联网安全中间件技术,2872
